agency_id;line_id;lineName;logoPath;type;isPriority;darkMode
fr-tisseo;line:151;130;https://hexatransit.fr/assets/logo/fr-tisseo/bus/130.png;BUS;0;0
fr-tisseo;line:46;74;https://hexatransit.fr/assets/logo/fr-tisseo/bus/74.png;BUS;0;0
fr-tisseo;line:63;33;https://hexatransit.fr/assets/logo/fr-tisseo/bus/33.png;BUS;0;0
fr-tisseo;line:48;76;https://hexatransit.fr/assets/logo/fr-tisseo/bus/76.png;BUS;0;0
fr-tisseo;line:62;43;https://hexatransit.fr/assets/logo/fr-tisseo/bus/43.png;BUS;0;0
fr-tisseo;line:145;L2;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L2.png;BUS;1;0
fr-tisseo;line:39;67;https://hexatransit.fr/assets/logo/fr-tisseo/bus/67.png;BUS;0;0
fr-tisseo;line:176;L3;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L3.png;BUS;1;0
fr-tisseo;line:96;30;https://hexatransit.fr/assets/logo/fr-tisseo/bus/30.png;BUS;0;0
fr-tisseo;line:44;72;https://hexatransit.fr/assets/logo/fr-tisseo/bus/72.png;BUS;0;0
fr-tisseo;line:12;20;https://hexatransit.fr/assets/logo/fr-tisseo/bus/20.png;BUS;0;0
fr-tisseo;line:40;68;https://hexatransit.fr/assets/logo/fr-tisseo/bus/68.png;BUS;0;0
fr-tisseo;line:184;103;https://hexatransit.fr/assets/logo/fr-tisseo/bus/103.png;BUS;0;0
fr-tisseo;line:183;102;https://hexatransit.fr/assets/logo/fr-tisseo/bus/102.png;BUS;0;0
fr-tisseo;line:105;84;https://hexatransit.fr/assets/logo/fr-tisseo/bus/84.png;BUS;0;0
fr-tisseo;line:25;51;https://hexatransit.fr/assets/logo/fr-tisseo/bus/51.png;BUS;0;0
fr-tisseo;line:182;101;https://hexatransit.fr/assets/logo/fr-tisseo/bus/101.png;BUS;0;0
fr-tisseo;line:60;83;https://hexatransit.fr/assets/logo/fr-tisseo/bus/83.png;BUS;0;0
fr-tisseo;line:185;104;https://hexatransit.fr/assets/logo/fr-tisseo/bus/104.png;BUS;0;0
fr-tisseo;line:70;109;https://hexatransit.fr/assets/logo/fr-tisseo/bus/109.png;BUS;0;0
fr-tisseo;line:82;110;https://hexatransit.fr/assets/logo/fr-tisseo/bus/110.png;BUS;0;0
fr-tisseo;line:143;18;https://hexatransit.fr/assets/logo/fr-tisseo/bus/18.png;BUS;0;0
fr-tisseo;line:61;A;https://hexatransit.fr/assets/logo/fr-tisseo/metro/A.png;SUBWAY;0;0
fr-tisseo;line:72;21;https://hexatransit.fr/assets/logo/fr-tisseo/bus/21.png;BUS;0;0
fr-tisseo;line:187;L4;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L4.png;BUS;1;0
fr-tisseo;line:216;L11;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L11.png;BUS;1;0
fr-tisseo;line:264;L14;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L14.png;BUS;1;0
fr-tisseo;line:101;117;https://hexatransit.fr/assets/logo/fr-tisseo/bus/117.png;BUS;0;0
fr-tisseo;line:20;46;https://hexatransit.fr/assets/logo/fr-tisseo/bus/46.png;BUS;0;0
fr-tisseo;line:23;49;https://hexatransit.fr/assets/logo/fr-tisseo/bus/49.png;BUS;0;0
fr-tisseo;line:215;85;https://hexatransit.fr/assets/logo/fr-tisseo/bus/85.png;BUS;0;0
fr-tisseo;line:24;50;https://hexatransit.fr/assets/logo/fr-tisseo/bus/50.png;BUS;0;0
fr-tisseo;line:31;58;https://hexatransit.fr/assets/logo/fr-tisseo/bus/58.png;BUS;0;0
fr-tisseo;line:104;53;https://hexatransit.fr/assets/logo/fr-tisseo/bus/53.png;BUS;0;0
fr-tisseo;line:22;48;https://hexatransit.fr/assets/logo/fr-tisseo/bus/48.png;BUS;0;0
fr-tisseo;line:269;L12;https://hexatransit.fr/assets/logo/fr-tisseo/bus/L12.png;BUS;1;0
fr-tisseo;line:18;41;https://hexatransit.fr/assets/logo/fr-tisseo/bus/41.png;BUS;0;0
fr-tisseo;line:17;40;https://hexatransit.fr/assets/logo/fr-tisseo/bus/40.png;BUS;0;0
fr-tisseo;line:75;26;https://hexatransit.fr/assets/logo/fr-tisseo/bus/26.png;BUS;0;0
fr-tisseo;line:87;114;https://hexatransit.fr/assets/logo/fr-tisseo/bus/114.png;BUS;0;0
fr-tisseo;line:69;B;https://hexatransit.fr/assets/logo/fr-tisseo/metro/B.png;SUBWAY;0;0
fr-tisseo;line:10;19;https://hexatransit.fr/assets/logo/fr-tisseo/bus/19.png;BUS;0;0
fr-tisseo;line:19;42;https://hexatransit.fr/assets/logo/fr-tisseo/bus/42.png;BUS;0;0
fr-tisseo;line:45;73;https://hexatransit.fr/assets/logo/fr-tisseo/bus/73.png;BUS;0;0
fr-tisseo;line:57;205;https://hexatransit.fr/assets/logo/fr-tisseo/bus/205.png;BUS;0;0
fr-tisseo;line:55;202;https://hexatransit.fr/assets/logo/fr-tisseo/bus/202.png;BUS;0;0
fr-tisseo;line:109;87;https://hexatransit.fr/assets/logo/fr-tisseo/bus/87.png;BUS;0;0
fr-tisseo;line:138;150;https://hexatransit.fr/assets/logo/fr-tisseo/bus/150.png;BUS;0;0
fr-tisseo;line:198;151;https://hexatransit.fr/assets/logo/fr-tisseo/bus/151.png;BUS;0;0
fr-tisseo;line:271;402;https://hexatransit.fr/assets/logo/fr-tisseo/bus/402.png;BUS;0;0
